wafer_id,n_rows,BCl3 Flow_mean,BCl3 Flow_std,Cl2 Flow_mean,Cl2 Flow_std,RF Btm Pwr_mean,RF Btm Pwr_std,RF Btm Rfl Pwr_mean,RF Btm Rfl Pwr_std,Endpt A_mean,Endpt A_std,He Press_mean,He Press_std,Pressure_mean,Pressure_std,RF Tuner_mean,RF Tuner_std,RF Load_mean,RF Load_std,RF Phase Err_mean,RF Phase Err_std,RF Pwr_mean,RF Pwr_std,RF Impedance_mean,RF Impedance_std,TCP Tuner_mean,TCP Tuner_std,TCP Phase Err_mean,TCP Phase Err_std,TCP Impedance_mean,TCP Impedance_std,TCP Top Pwr_mean,TCP Top Pwr_std,TCP Rfl Pwr_mean,TCP Rfl Pwr_std,TCP Load_mean,TCP Load_std,Vat Valve_mean,Vat Valve_std,result
l2911.txm,49,751.5510204081633,0.5025445456953436,753.1224489795918,0.8811132414268278,133.24489795918367,1.797343088247412,0.0,0.0,1556.6734693877552,392.1321730698242,100.63265306122449,0.8086479856067458,1188.2857142857142,13.85490286264521,9456.714285714286,34.2630753630397,9053.959183673469,36.05028847762191,-850.469387755102,867.309467597947,24.346938775510203,0.830437144123585,16466.69387755102,299.41430354955764,19470.69387755102,265.8350212131609,75.57142857142857,517.7048708804402,16473.95918367347,312.7638858617145,349.9183673469388,4.957472199845893,0.2653061224489796,0.4460712855998855,27793.14285714286,159.64648445863165,48.97959183673469,0.24914820876733898,Pass
l2912.txm,49,751.6734693877551,0.5159035400005,753.2448979591836,0.8044307574536315,133.75510204081633,1.9635279923827829,0.0,0.0,1567.6938775510205,388.36694440104105,100.61224489795919,0.8370664681546147,1188.469387755102,14.658760237505783,9455.061224489797,29.657354458370015,9054.081632653062,32.953146495374156,-795.3061224489796,652.800097148227,24.26530612244898,0.670059394260492,16512.632653061224,253.42928779358903,19444.775510204083,275.955858887651,42.61224489795919,470.297769872385,16523.14285714286,340.2526022432937,349.6326530612245,5.081395303584697,0.2653061224489796,0.44607128559988557,27852.326530612245,186.972077656342,49.02040816326531,0.3220892680587776,Pass
l2913.txm,49,751.6938775510204,0.46565731465734467,753.265306122449,0.8360499936228356,133.57142857142858,1.6072751268321586,0.0,0.0,1564.8163265306123,391.9300890820851,100.57142857142857,0.7637626158259726,1188.0,14.341083176199328,9469.877551020409,29.776691564782165,9048.69387755102,32.12034926233977,-759.6938775510204,756.2763550251112,23.979591836734695,0.9011519460845506,16586.877551020407,213.5479681333409,19407.714285714286,282.0458000632751,32.53061224489796,519.5508116809822,16553.14285714286,266.7533192545751,350.40816326530614,5.537442126661232,0.2653061224489796,0.44607128559988557,27837.591836734693,179.73219874386933,49.02040816326531,0.3220892680587776,Pass
l2914.txm,48,751.5833333333334,0.5392403377381875,753.2291666666666,0.5550381751614331,133.16666666666666,1.960604914613272,0.0,0.0,1570.4166666666667,390.7648709865859,100.58333333333333,0.7389853116132552,1188.5208333333333,14.77921136774496,9462.5,30.16197408743429,9049.854166666666,31.80190652877996,-727.1041666666666,736.654520474463,23.916666666666668,1.0279774261395425,16545.8125,216.93990306661664,19451.0,242.37337119376468,-3.8125,370.03724115340816,16577.583333333332,295.9430532723186,349.6458333333333,5.281398844895665,0.2916666666666667,0.4593396431851038,27826.458333333332,175.9338558413518,48.979166666666664,0.251766806435431,Pass
l2915.txm,49,751.469387755102,0.5042337758225387,753.1428571428571,0.7637626158259688,132.7381181043846,1.3944238210556124,0.0,0.0,1981.0408163265306,517.5755564481893,100.79591836734694,0.8159756899139889,1188.4285714285713,12.927683473847827,9446.224489795919,27.422819957505435,8934.265306122448,28.422977434788805,-756.7755102040817,822.226658361968,23.3265306122449,0.9871624972203732,16444.85714285714,229.8969878010587,19136.48979591837,250.16412299803193,41.755102040816325,489.16840703604,16465.755102040817,283.31008708158896,350.885954381753,4.436397596005579,0.42857142857142855,0.6123724356957946,28004.081632653062,183.90756699298424,48.93877551020408,0.3167651118011931,Fail
l2916.txm,50,751.62,0.5303060340934057,753.24,0.7708992893275537,133.14003416812272,1.7606066546469432,0.0,0.0,1527.26,377.53977003646094,100.68,0.7938539422542752,1187.16,11.949485515353075,9441.0,29.090990259627,9021.38,32.83159876629545,-903.44,888.0943634363113,23.38,0.805339325111736,16348.22,265.79179284330206,19434.72,264.52290823214537,-49.14,393.3486281472278,16528.96,274.2771546283444,349.04,5.138728501511331,0.24,0.43141911058689997,27797.72,189.4468898705726,48.52,0.5046720495044464,Fail
l2917.txm,48,751.5625,0.5421097478586809,753.375,0.7329625110148466,133.55555353329453,2.030343365332237,0.041666666666666664,0.20194093652345885,1582.25,395.266863798398,100.625,0.7033355181304514,1184.0635789641944,39.053113243095176,9457.479166666666,30.30623107289907,9080.479166666666,35.59045388585829,-958.625,752.0051670544528,24.604166666666668,1.0465664902144132,16472.416666666668,231.6220172290355,19425.333333333332,296.219106178599,36.229166666666664,475.1117333124974,16562.25,296.94347194695973,350.4166666666667,4.236785882001726,0.25,0.43759497449368356,27855.375,173.85744037707485,49.041666666666664,0.3548049109337338,Fail
l2918.txm,44,751.4545454545455,0.5036862005093131,753.4318181818181,0.7593671561249377,133.6818181818182,2.7515131335890213,0.06818181818181818,0.2549717059293527,1539.5,403.0975125836958,100.75,0.7193343175916979,1179.3687950476635,70.73227187375858,9652.272727272728,94.76344198357839,9218.113636363636,67.49960065655905,-950.8636363636364,759.7860038656873,24.25,1.8939929520263734,16325.863636363636,223.09207515232717,19513.18181818182,267.74834355358036,-46.81818181818182,403.4686969631913,16467.409090909092,237.22801495233247,349.4243650421743,5.3363508254475525,0.25,0.4380187953915665,28069.272727272728,258.63832731283105,45.38636363636363,1.2240973720751749,Fail
l2919.txm,48,751.5208333333334,0.504852341308706,752.9583333333334,0.7133479152748499,132.875,1.98531845347343,0.0,0.0,1587.5208333333333,402.60513306931256,100.79166666666667,0.6509676376351036,1188.9166666666667,14.346522053635846,9472.229166666666,30.599151415944295,9056.479166666666,38.70125050667172,-843.0833333333334,779.6170591163641,23.8125,1.1233735287545201,16546.854166666668,251.27191252669425,19438.791666666668,283.3344732976662,60.229166666666664,570.4370194629367,16512.625,360.43806827779747,350.4375,4.93750841636773,0.1875,0.3944427796055833,27826.791666666668,149.80994460831457,49.020833333333336,0.32548381881755106,Pass
l2920.txm,48,751.6041666666666,0.5355285054428308,753.2291666666666,0.7784212974425028,133.47916666666666,1.4290241177384004,0.0,0.0,1586.75,398.1665694420823,100.60416666666667,0.7362811481207535,1189.4583333333333,14.163120123447536,9475.770833333334,30.71505250450706,9048.9375,33.43867441763382,-844.2291666666666,677.6027594075586,23.791666666666668,1.030561370122444,16600.729166666668,228.67404466986295,19412.875,280.52015704871815,-37.125,540.3012408379827,16523.125,323.8517933292223,347.7708333333333,5.470382861599565,0.125,0.3342186823915959,27834.583333333332,170.42073509510266,48.958333333333336,0.2886751345948146,Pass
l2921.txm,49,751.6122448979592,0.49228745543176444,753.2244897959183,0.7709654694615327,132.77551020408163,1.770890855408291,0.0,0.0,1577.9591836734694,400.1006622913618,100.81632653061224,0.7819172320796672,1189.3061224489795,14.64895343479165,9461.142857142857,32.97410600253882,9052.836734693878,29.946721397324357,-885.8571428571429,831.3472750100684,24.367346938775512,1.0143527811495625,16490.34693877551,263.8761192160386,19432.326530612245,294.60265526603104,-56.89795918367347,457.011954844453,16441.51020408163,295.71200252166676,349.48979591836735,5.586898546971277,0.22448979591836735,0.42156979070537554,27842.04081632653,160.245899477395,48.97959183673469,0.24914820876733826,Pass
l2922.txm,47,751.6382978723404,0.48568785444140555,753.1276595744681,0.71069535075946,133.14893617021278,1.7690420326347513,0.02127659574468085,0.14586499149789456,1570.5531914893618,394.84844690362115,100.53191489361703,0.6203457601730376,1188.595744680851,14.96177676973254,9463.91489361702,29.053795521886034,9049.234042553191,29.15790053720046,-695.6808510638298,772.661805381185,24.5531914893617,1.0174245114246718,16440.489361702126,217.87939148114162,19415.489361702126,274.27421000828707,147.6595744680851,592.6096771207895,16556.468085106382,316.26302008350626,349.3829787234043,4.341674649303777,0.2553191489361702,0.4407545460261734,27830.425531914894,163.064637048284,48.95744680851064,0.29172998299579067,Pass
l2923.txm,48,751.5208333333334,0.5048523413086515,753.1041666666666,0.6600961675048634,133.66666666666666,1.4779706232265055,0.0,0.0,1559.7708333333333,401.95311675290674,100.60416666666667,0.6760203740267694,1188.3541666666667,13.772451045526324,9460.104166666666,28.460678049467813,9059.4375,34.985654354868174,-757.0208333333334,718.2859173972477,24.583333333333332,0.8463522060806544,16521.791666666668,178.07623974893573,19407.708333333332,301.68744981501317,88.54166666666667,487.05218202384077,16526.625,271.8266519740183,348.4791666666667,4.757925452329952,0.2708333333333333,0.44909286028962947,27839.708333333332,176.71613953352082,48.9375,0.24462302739504269,Pass
l2924.txm,47,751.7446808510638,0.4407545460261535,753.2553191489362,0.84617001854091,133.80851063829786,1.5128191057173728,0.02127659574468085,0.14586499149789456,1572.3191489361702,401.05508167630825,100.65957446808511,0.6684373647831874,1188.872340425532,14.140009564716957,9480.978723404256,31.40097572681072,9055.531914893618,33.37849546185287,-881.2127659574468,764.0801214580841,23.595744680851062,0.9925718562989485,16673.91489361702,226.7829674789878,19424.08510638298,292.9160608201602,16.25531914893617,379.0694824506972,16616.0,232.2244042150684,348.70212765957444,4.596382763117969,0.19148936170212766,0.3977271225536437,27838.936170212764,172.46592659765403,48.97872340425532,0.25446975579476394,Pass
l2925.txm,47,751.468085106383,0.5043749394606899,753.3191489361702,0.8104315269931941,132.9787234042553,1.725629837153715,0.0,0.0,1565.340425531915,397.5981298943283,100.70212765957447,0.6225785655684458,1188.6382978723404,13.386277093765926,9473.148936170213,30.398068247694138,9054.744680851063,35.46674381365947,-826.7021276595744,636.7177695328228,24.106382978723403,0.9608429848019446,16561.23404255319,215.23407003276128,19420.76595744681,290.53310914862107,-77.8936170212766,392.91487262800945,16511.531914893618,317.44310349934716,349.17021276595744,4.997038901172732,0.19148936170212766,0.3977271225536437,27837.44680851064,176.50998352238034,48.93617021276596,0.24709224814516703,Pass
l2926.txm,46,751.5869565217391,0.5406205059012935,753.1739130434783,0.8512565307587655,133.6086956521739,1.7823612412198797,0.0,0.0,1575.608695652174,386.16688840510795,100.6086956521739,0.64904240127078,1188.5869565217392,13.44052923388647,9468.217391304348,27.88062891326236,9050.391304347826,30.483130679748985,-966.7826086956521,671.7194822259752,24.152173913043477,1.2466379908350458,16527.347826086956,192.46358586511377,19386.782608695652,267.7247270399197,45.15217391304348,572.3544343767458,16531.608695652172,312.45056343263644,350.32608695652175,4.6286755860785265,0.32608695652173914,0.5983067896094392,27853.08695652174,167.79548743593992,48.93478260869565,0.24963741822834037,Pass
l2927.txm,47,751.531914893617,0.504374939460672,753.1489361702128,0.7216744841371185,133.5744680851064,1.4557932373954254,0.02127659574468085,0.14586499149789456,1565.0212765957447,392.59712115279876,100.74468085106383,0.6067764113089742,1188.468085106383,14.083371421690682,9463.127659574468,25.327950724083266,9057.978723404256,23.80125075422102,-878.5531914893617,881.9002163932014,24.382978723404257,1.0332134652407774,16534.574468085106,252.98339391118074,19436.0,289.8155335351453,-11.574468085106384,438.4465038351366,16528.85106382979,326.1399392047775,349.17021276595744,5.263984062914332,0.19148936170212766,0.3977271225536437,27843.617021276597,162.97433156008364,48.95744680851064,0.2917299829957897,Pass
l2928.txm,48,751.5416666666666,0.5035336128709289,753.3125,0.7761402044870922,133.39583333333334,1.5122138671966487,0.0,0.0,1568.625,394.4925436827376,100.45833333333333,0.5035336128708574,1188.4583333333333,15.520690834226192,9448.958333333334,32.20873301248448,9051.3125,34.559326881004445,-755.25,860.4683163279489,24.625,0.7888855592111654,16430.5625,261.0133204597947,19450.458333333332,271.89273215998094,-38.229166666666664,422.54634592001213,16524.166666666668,367.1493019591322,348.6458333333333,4.545231699888762,0.25,0.43759497449368356,27838.541666666668,180.1355232528773,48.958333333333336,0.2886751345948144,Pass
l2929.txm,47,751.5957446808511,0.49605287534105397,753.1063829787234,0.6670520008799357,133.6595744680851,1.832989904200016,0.02127659574468085,0.14586499149789456,1563.7021276595744,393.7347879680486,100.76595744680851,0.6663582388608125,1188.3617021276596,13.410614763840034,9461.234042553191,31.04849836455481,9051.744680851063,33.401033624403865,-801.9148936170212,758.8616712403558,24.80851063829787,1.0350025808062837,16483.44680851064,257.1512673176461,19439.531914893618,289.71926824786556,137.36170212765958,549.2371557751682,16459.659574468085,308.46022057645604,350.25531914893617,4.975890067228889,0.2127659574468085,0.4136880894317001,27828.127659574468,162.44779991300962,48.97872340425532,0.25446975579476394,Pass
l2930.txm,48,751.4583333333334,0.503533612870838,753.3958333333334,0.5738849811863233,132.8125,1.93133456228831,0.0,0.0,1568.2083333333333,386.92079338620454,100.60416666666667,0.7067932778321071,1188.375,13.565640262983571,9455.729166666666,30.19985880151131,9050.0625,31.735211835007316,-829.0625,779.1594599924618,24.8125,1.1233735287545177,16445.145833333332,234.64876328233572,19406.666666666668,281.49852297963605,-23.895833333333332,472.26346053075315,16473.416666666668,348.2569260256322,349.0416666666667,5.375113391513822,0.2916666666666667,0.682870453847279,27842.208333333332,144.5434423887457,48.9375,0.24462302739504327,Pass
l2931.txm,48,751.5208333333334,0.5048523413086239,753.125,0.8660254037844334,132.875,1.7212687057652554,0.020833333333333332,0.14433756729740643,1545.8125,407.0779974533606,100.54166666666667,0.5441500627401817,1188.4375,13.327153931537445,9444.25,29.853899563523296,9056.125,30.06703503414806,-877.4375,752.2427716502166,24.604166666666668,0.7919698934029855,16495.0625,233.23628839313065,19459.208333333332,268.60419019983243,49.604166666666664,565.2752949945767,16508.625,312.20619379955986,350.2708333333333,4.932478481618674,0.375,0.5309565835518204,27842.875,180.9097135813489,48.958333333333336,0.2886751345948146,Pass
l2932.txm,47,751.6382978723404,0.5285555342832625,753.2765957446809,0.8521616416266161,132.80851063829786,2.2711642089498483,0.06382978723404255,0.2470922481451654,1562.127659574468,398.824556449339,100.53191489361703,0.6203457601730404,1188.1702127659576,13.102139136558852,9455.425531914894,26.974822948084064,9054.659574468085,35.705484048243214,-890.3191489361702,792.5751125118509,24.4468085106383,1.0174245114246716,16522.36170212766,201.41417694715807,19446.59574468085,279.4369851632931,-44.38297872340426,443.0410008110198,16556.212765957447,299.4314130779115,349.40425531914894,5.186351546914046,0.2127659574468085,0.4136880894317001,27826.59574468085,172.9146132047808,48.93617021276596,0.24709224814516703,Pass
l2933.txm,47,751.5106382978723,0.505291152639891,753.1063829787234,0.6670520008799189,133.12765957446808,1.4538856673635208,0.02127659574468085,0.14586499149789456,1562.0212765957447,393.7183107668698,100.48936170212765,0.7184627437477608,1187.7021276595744,12.36037654839572,9460.659574468085,28.061482649899716,9051.234042553191,37.649535343259785,-906.4468085106383,881.7859300629514,24.4468085106383,1.0995752270426957,16522.40425531915,232.773976916073,19421.44680851064,292.08417551695254,17.106382978723403,403.0799485937895,16524.510638297874,300.8106346654722,349.48936170212767,4.822376919003345,0.14893617021276595,0.3598745798587226,27804.468085106382,153.94985788205727,48.91489361702128,0.2820566728469693,Pass
l2934.txm,48,751.5833333333334,0.5392403377381426,753.1875,0.8667928167872903,133.04166666666666,1.675332083096509,0.0,0.0,1563.6458333333333,393.18283817784896,100.625,0.6058228095703776,1188.3541666666667,14.626541865743773,9447.9375,30.472454425651314,9056.416666666666,31.994569574686867,-593.9375,798.1727111732786,24.645833333333332,0.910683244400162,16471.8125,221.72780478526778,19422.666666666668,284.9884904979718,-21.333333333333332,424.645801507078,16535.5,339.89848296720095,350.0208333333333,5.751926905009081,0.3125,0.46841743521886675,27858.291666666668,176.65062987564156,48.958333333333336,0.20194093652345976,Pass
l2935.txm,48,751.6041666666666,0.535528505442839,753.1458333333334,0.6838434352771273,133.0,2.2313053139934276,0.0,0.0,1548.3958333333333,399.61575904346745,100.60416666666667,0.5355285054428398,1188.7291666666667,13.99352370469141,9469.604166666666,27.90694230971924,9045.1875,29.82192271581558,-1002.2083333333334,718.3149003739868,24.520833333333332,0.771557786844067,16503.0,241.56008899597532,19418.0,291.21608559734364,31.333333333333332,457.5591734006876,16553.708333333332,240.2849335492768,348.9166666666667,5.0983240188731065,0.3125,0.46841743521886686,27824.541666666668,160.27250176713048,48.958333333333336,0.2886751345948146,Pass
l2936.txm,46,751.4805682307361,0.5030519629285513,753.3478260869565,0.9710793835120238,133.58695652173913,1.4843792111559884,0.0,0.0,1650.7391304347825,413.831282571512,100.5,0.5055250296034359,1188.5652173913043,16.107489181417126,9451.08695652174,29.64293139422125,9030.065217391304,33.38223224938231,-907.7391304347826,819.9243172332054,24.23913043478261,1.057980940989763,16516.369565217392,206.32470188684496,19323.521739130436,282.3259533966949,33.0,482.70464859764684,16560.17391304348,322.33256148462124,348.8096257283729,5.07407609862895,0.2826086956521739,0.45524320622233805,27866.91304347826,177.5621113347184,48.93478260869565,0.24963741822833957,Fail
l2937.txm,48,751.6247607260726,0.5074080659248065,753.3125,0.7482248495819392,133.45833333333334,1.6625836511776204,0.020833333333333332,0.1443375672974064,1508.375,379.70114928184967,100.5625,0.6156211186290874,1194.819365079365,37.747548217762336,9434.416666666666,28.011269262098086,9058.645833333334,38.285872947810454,-904.2708333333334,678.613910837576,24.520833333333332,0.6838434352771314,16485.708333333332,244.76710235888143,19411.833333333332,291.05759708809626,67.0625,450.58989261831795,16551.083333333332,323.0300581056143,350.0625,5.1007143846761895,0.20833333333333334,0.4104140790860576,27827.583333333332,151.71190970421327,49.145833333333336,0.3566739576374148,Fail
l2938.txm,50,751.52,0.5046720495045011,753.2617106796117,0.8028354352771199,133.52,2.2878561393334347,0.04,0.1979486637221574,1609.62,400.87999578478366,100.8,0.6388765649999391,1193.7029333333332,62.03390961073212,9445.36,29.465136784245136,8970.88,45.79931378150905,-677.48,859.1561175279579,22.56,1.2642655365621471,16662.66,255.97788568386864,19316.64,332.32819775097175,19.14,764.0472794965782,16654.64,406.12784555946837,349.2,5.809914116475075,0.34,0.4785181206984065,27760.24,164.17643073280465,52.7,1.2163847404233126,Fail
l2939.txm,49,751.6326530612245,0.5281207860195233,753.2470536952644,0.8001168374123804,133.3265306122449,1.7125487231759864,0.0,0.0,1530.061224489796,378.4902248937693,100.36980841316118,0.6088897244407263,1185.4897959183672,10.342312863868916,9476.0,30.825449442519496,9063.224489795919,30.275997992168225,-682.3061224489796,699.6393476904617,24.53061224489796,0.7665409539050118,16480.14285714286,250.33344429646857,19417.836734693876,295.8090140430404,-3.4285714285714284,393.86731056706566,16538.816326530614,288.9769074878207,348.3673469387755,4.965270542943868,0.16326530612244897,0.3734377890799553,27803.79591836735,173.00348980004037,48.142857142857146,0.4082482904638628,Fail
l2940.txm,46,751.6086956521739,0.536584294695625,753.2391304347826,0.7050542172594725,133.2826086956522,1.80939576750866,0.0,0.0,1560.7391304347825,361.51480281864644,100.5962511091393,1.5026484779399492,1189.7608695652175,16.847267872940417,9475.630434782608,27.212218412285043,9039.91304347826,39.87470715292352,-910.2173913043479,757.5632841344669,24.52173913043478,1.2951041216791568,16491.217391304348,202.76959152293267,19413.869565217392,295.9448603819194,100.23913043478261,588.5308331310209,16528.217391304348,328.57056830685207,349.5277527752775,5.065315603183848,0.21739130434782608,0.41702882811414943,27838.82608695652,165.42394081038046,49.02173913043478,0.3326079062855712,Fail
l2941.txm,46,751.5434782608696,0.503610155185296,753.1521739130435,0.7878914562678899,132.56521739130434,2.018274003125147,0.021739130434782608,0.14744195615489714,1554.2608695652175,380.3722991890158,100.6086956521739,0.5365842946956355,1187.7826086956522,12.569651358160316,9472.152173913044,30.9271311248475,9051.45652173913,32.38086301899751,-1055.108695652174,584.3885400146747,24.76086956521739,1.0151033359262986,16440.347826086956,240.5727626026678,19444.043478260868,287.79946386497346,20.282608695652176,505.22024517557264,16525.739130434784,333.3734932329475,349.30434782608694,4.78362747164112,0.2391304347826087,0.5650873131628285,27838.82608695652,162.9410669670098,48.91304347826087,0.2848849246447677,Pass
l2942.txm,46,751.5,0.5055250296034356,753.0652173913044,0.6799403213369084,133.2608695652174,1.8188492406976675,0.0,0.0,1557.9347826086957,381.3475173454093,100.45652173913044,0.5852453137742211,1187.9565217391305,13.26642633239452,9461.717391304348,25.326896588829328,9051.565217391304,28.89879057362704,-1049.8260869565217,716.5963160617257,24.565217391304348,0.8340576562282964,16496.956521739132,198.6403737099617,19418.82608695652,282.03816166909024,36.608695652173914,597.7080475825363,16486.91304347826,344.5898577269925,349.67391304347825,4.812272957189014,0.41304347826086957,0.49782134039886405,27844.347826086956,173.5784443083374,48.93478260869565,0.24963741822834037,Pass
l2943.txm,47,751.5106382978723,0.5466236454872018,753.1914893617021,0.7700451108282114,133.38297872340425,1.437890838956441,0.02127659574468085,0.14586499149789456,1547.468085106383,384.9150584481809,100.53191489361703,0.5043749394606827,1189.5531914893618,16.912573802838118,9471.382978723404,30.484174933382995,9041.31914893617,36.21500192568456,-1049.4468085106382,868.3154057416515,25.319148936170212,0.8368258605074654,16492.23404255319,234.2558256679848,19453.489361702126,293.3665071085344,147.2127659574468,587.7951408948312,16468.85106382979,302.3757365124594,350.3829787234043,5.581620426587057,0.3617021276595745,0.48568785444140605,27832.425531914894,184.49834978416686,48.93617021276596,0.24709224814516723,Pass
